feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X3.8.1.5.Haloalkane.dehalogenase	Gender	Male	-1.70885329385883	0.581732511448595	187	66	0.00443586531048984	0.0418857310013096
X2.7.1.148.4..cytidine.5..diphospho..2.C.methyl.D.erythritol.kinase	Age	Age	-0.00761387619612441	0.00258107188885683	187	187	0.00446287743440336	0.0419847299772361
X1.17.1.2.Transferred.entry.1.17.7.4	diagnosis	Ctl	1.87689561428561	0.647281935955554	187	172	0.0044931863749118	0.0421902585034091
X3.1.26.3.Ribonuclease.III	diagnosis	Ctl	0.247802135204876	0.0847338485310645	187	187	0.0045178902420203	0.0423424826066038
X2.4.1.325.TDP.N.acetylfucosamine.lipid.II.N.acetylfucosaminyltransferase	diagnosis	Ctl	-1.88641434348215	0.654374448111881	187	85	0.00460149613927835	0.0429645313678687
X3.2.2.23.DNA.formamidopyrimidine.glycosylase	diagnosis	Ctl	-0.752425575644153	0.2605313389668	187	187	0.00459498431226423	0.0429645313678687
X4.3.1.4.Formimidoyltetrahydrofolate.cyclodeaminase	Age	Age	-0.0460851761228346	0.0157595790355716	187	181	0.00461293682691237	0.0429908467644581
X5.3.3.14.Trans.2.decenoyl..acyl.carrier.protein..isomerase	diagnosis	Ctl	-2.01982493031267	0.700129035996626	187	135	0.00463251275346824	0.0430927399044639
X5.4.2.7.Phosphopentomutase	diagnosis	Ctl	0.419768167520645	0.146043573596118	187	187	0.0046763642625949	0.0434196503040934
X1.14.13.239.Carnitine.monooxygenase	diagnosis	Ctl	-2.11627370290523	0.735104492276686	187	84	0.00472264216485506	0.0437678324051437
X2.1.1.184.23S.rRNA..adenine.2085..N.6...dimethyltransferase	Gender	Male	-1.31895805082442	0.450615549719885	187	178	0.00473313997353449	0.0437837400891336
X3.1.3.89.5..deoxynucleotidase	diagnosis	Ctl	-2.15310343923809	0.747668374337367	187	124	0.00475698388694104	0.0438416296862995
X3.5.1.44.Protein.glutamine.glutaminase	diagnosis	Ctl	0.627479042242238	0.218419037137514	187	187	0.00475363983675312	0.0438416296862995
X2.1.1.189.23S.rRNA..uracil.747..C.5...methyltransferase	diagnosis	Ctl	0.718774404861612	0.250400909090308	187	187	0.00480082117646828	0.0441640117820496
X2.7.1.35.Pyridoxal.kinase	diagnosis	Ctl	-0.293288349052649	0.102093145501618	187	187	0.00483358518250146	0.044301940661677
X4.2.1.119.Enoyl.CoA.hydratase.2	diagnosis	Ctl	-1.85039163109293	0.644038707751633	187	142	0.00482606723417046	0.044301940661677
X1.1.1.282.Quinate.shikimate.dehydrogenase	diagnosis	Ctl	-2.09652708592876	0.732327546577483	187	122	0.00493590637791153	0.0451344258361191
X3.4.11.2.Membrane.alanyl.aminopeptidase	diagnosis	Ctl	-0.935072791661721	0.325934166043262	187	185	0.00494251835269175	0.0451344258361191
X5.1.1.4.Proline.racemase	diagnosis	Ctl	2.21636495929604	0.775766724131702	187	132	0.00498451474332527	0.0454347175689576
X1.1.1.42.Isocitrate.dehydrogenase..NADP....	diagnosis	Ctl	0.224360479049605	0.0783771088254869	187	187	0.0050005439238947	0.0454523921194514
X3.6.3.21.Transferred.entry.7.4.2.1	diagnosis	Ctl	1.09212597264587	0.377804232288166	187	186	0.00500468577488544	0.0454523921194514
X1.3.1.25.1.6.dihydroxycyclohexa.2.4.diene.1.carboxylate.dehydrogenase	diagnosis	Ctl	-1.94105873548751	0.679709903289976	187	70	0.00504199613658237	0.045625032190562
X3.2.1.82.Exo.poly.alpha.digalacturonosidase	Age	Age	-0.0405354052657825	0.0140022235377244	187	187	0.005036352017787	0.045625032190562
X3.2.1.74.Glucan.1.4.beta.glucosidase	diagnosis	Ctl	1.6233704119655	0.568340005316816	187	96	0.00508433334475653	0.0459247935814422
X3.1.3.3.Phosphoserine.phosphatase	Age	Age	0.0188988066608571	0.00653727197791563	187	187	0.00512619805513928	0.0462192106743661
X6.3.5.3.Phosphoribosylformylglycinamidine.synthase	Age	Age	-0.00521716730582522	0.00180141466641506	187	187	0.0051382268099375	0.0462440412894375
X3.6.1.1.Inorganic.diphosphatase	diagnosis	Ctl	0.313817457393776	0.110256782133765	187	187	0.0051534964545592	0.0462978978782561
X1.4.1.3.Glutamate.dehydrogenase..NAD.P.....	diagnosis	Ctl	-1.08916542776828	0.382868903487429	187	182	0.00522234625316465	0.0467649437415905
X2.5.1.56.N.acetylneuraminate.synthase	Age	Age	-0.0545864056853165	0.0188576723582972	187	173	0.00523844896354522	0.0467649437415905
X3.1.6.1.Arylsulfatase..type.I.	diagnosis	Ctl	-0.96479139005861	0.339690153229723	187	187	0.00522697354665384	0.0467649437415905
X6.3.1.11.Glutamate..putrescine.ligase	diagnosis	Ctl	-2.47643578262534	0.870236437048856	187	111	0.00524300111342741	0.0467649437415905
X3.1.11.5.Exodeoxyribonuclease.V	diagnosis	Ctl	-1.08681772689718	0.382959492774251	187	186	0.00526117523653071	0.0468432495166823
X1.2.1.38.N.acetyl.gamma.glutamyl.phosphate.reductase	Age	Age	-0.00588867901729817	0.00203687745008252	187	187	0.00530753237849105	0.0471717583585675
X1.1.1.40.Malate.dehydrogenase..oxaloacetate.decarboxylating...NADP....	diagnosis	Ctl	0.387185630410862	0.135923870029012	187	187	0.00532351925292509	0.0472296565748835
X2.7.1.26.Riboflavin.kinase	diagnosis	Ctl	0.201065946459271	0.0708853074271526	187	187	0.00537905215295312	0.0475531099904685
X4.3.2.3.Ureidoglycolate.lyase	diagnosis	Ctl	-1.62875587152121	0.574210693972171	187	175	0.00537362828244724	0.0475531099904685
X1.1.1.414.L.galactonate.5.dehydrogenase	diagnosis	Ctl	-1.96962786549581	0.695780297220944	187	75	0.00541467424051485	0.0476151006266453
X2.3.1.241.Kdo.2..lipid.IV.A..lauroyltransferase	diagnosis	Ctl	-2.02802221371209	0.715711408867072	187	111	0.00542250719040471	0.0476151006266453
X4.2.1.33.3.isopropylmalate.dehydratase	Age	Age	-0.00613110841102756	0.00207068942038915	187	187	0.00539871386147654	0.0476151006266453
X4.2.2.5.Chondroitin.AC.lyase	diagnosis	Ctl	-1.42717025107946	0.50232428106598	187	173	0.00542426336861903	0.0476151006266453
X3.4.11.18.Methionyl.aminopeptidase	diagnosis	Ctl	0.242123622927175	0.0843366223798547	187	187	0.00543610009209857	0.0476351407015878
X4.2.3.5.Chorismate.synthase	Age	Age	-0.00900912511208272	0.00310831411771489	187	187	0.00547619283064911	0.0479022762344149
X1.2.1.46.Formaldehyde.dehydrogenase	diagnosis	Ctl	-1.81474027498417	0.643323332703575	187	65	0.00549986429650992	0.0479411247944029
X2.4.1.211.1.3.beta.galactosyl.N.acetylhexosamine.phosphorylase	diagnosis	Ctl	1.26700296997887	0.443314068543593	187	187	0.00549391955291759	0.0479411247944029
X1.3.1.12.Prephenate.dehydrogenase	Age	Age	0.0233911050089092	0.00821305640176266	187	187	0.00552250326977258	0.0480544525359268
X2.7.1.167.D.glycero.beta.D.manno.heptose.7.phosphate.kinase	diagnosis	Ctl	-0.852990627734661	0.301812710840344	187	187	0.00553379922090543	0.0480688552533702
X2.7.7.2.FAD.synthase	diagnosis	Ctl	0.302762942457356	0.105894873644286	187	187	0.00554710922585322	0.0481006723480072
X1.2.1.79.Succinate.semialdehyde.dehydrogenase..NADP....	diagnosis	Ctl	-2.15246384583363	0.763158294933011	187	160	0.00556974028219131	0.0482130643177185
X1.11.1.9.Glutathione.peroxidase	diagnosis	Ctl	-1.9378026026439	0.687727007508887	187	99	0.00567480213979819	0.04824231680376
X1.14.11.17.Taurine.dioxygenase	diagnosis	Ctl	-2.21521548580538	0.787227121025169	187	131	0.00572792850939148	0.04824231680376
X1.17.99.6.Epoxyqueuosine.reductase	Age	Age	-0.0102777876126871	0.00353430235755582	187	187	0.00563260881713346	0.04824231680376
X2.3.1.234.N.6..L.threonylcarbamoyladenine.synthase	Age	Age	-0.00924038558337026	0.00324330998809066	187	187	0.00559622098585164	0.04824231680376
X2.3.1.266..Ribosomal.protein.S18..alanine.N.acetyltransferase	diagnosis	Ctl	0.426386995549364	0.151925015878453	187	187	0.00572047521982798	0.04824231680376
X2.7.1.36.Mevalonate.kinase	Age	Age	0.0617892423363582	0.0216734866640148	187	81	0.00571175852126736	0.04824231680376
X2.7.9.2.Pyruvate..water.dikinase	diagnosis	Ctl	-0.74017659157242	0.262625001558551	187	187	0.00561619866466034	0.04824231680376
X3.1.1.84.Cocaine.esterase	diagnosis	Ctl	2.18828736098465	0.772217313188269	187	170	0.0057121450625498	0.04824231680376
X3.2.2.15.DNA.deoxyinosine.glycosylase	diagnosis	Ctl	1.66527059015254	0.587816241904634	187	177	0.00569179165135578	0.04824231680376
X3.4.11.7.Glutamyl.aminopeptidase	diagnosis	Ctl	1.46159448253557	0.518588862883698	187	167	0.00560644232953159	0.04824231680376
X3.5.1.105.Chitin.disaccharide.deacetylase	diagnosis	Ctl	-1.95732568028385	0.693925537795067	187	89	0.0057236559309514	0.04824231680376
X3.6.1.23.dUTP.diphosphatase	diagnosis	Ctl	0.20615235289466	0.0730939061168465	187	187	0.00571993539132442	0.04824231680376
X4.1.1.5.Acetolactate.decarboxylase	diagnosis	Ctl	1.79613387073041	0.636561552214548	187	139	0.00568239404029005	0.04824231680376
X4.1.1.86.Diaminobutyrate.decarboxylase	Age	Age	0.0570191784158491	0.0200052804000424	187	43	0.00570076290609719	0.04824231680376
X4.4.1.16.Selenocysteine.lyase	Age	Age	0.0650085449150772	0.0228543845681247	187	118	0.0057272353450188	0.04824231680376
X7.2.2.6.P.type.K....transporter	diagnosis	Ctl	-1.67020610196996	0.593417513734438	187	65	0.0056395655901524	0.04824231680376
X3.1.11.2.Exodeoxyribonuclease.III	Age	Age	-0.00982847580951879	0.0034738754194931	187	187	0.00581562323774282	0.0488983093817634
X1.1.1.28.D.lactate.dehydrogenase	diagnosis	Ctl	-0.618361196707612	0.22036715644981	187	187	0.00585220639477333	0.0491230657985519
X1.2.4.2.Oxoglutarate.dehydrogenase..succinyl.transferring.	diagnosis	Ctl	-2.14922035540598	0.765519905978642	187	171	0.00587449994022365	0.0492273221881599
X3.6.1.9.Nucleotide.diphosphatase	diagnosis	Ctl	-2.51705669877659	0.896766904054862	187	136	0.00591800151648032	0.0494574418363377
X4.2.3.3.Methylglyoxal.synthase	Age	Age	-0.00924359124253463	0.00324318505564605	187	187	0.00592179959412226	0.0494574418363377
X6.3.4.3.Formate..tetrahydrofolate.ligase	diagnosis	Ctl	0.454875105218345	0.160799254989796	187	187	0.00593918348465688	0.0495196803586943
X2.7.7.12.UDP.glucose..hexose.1.phosphate.uridylyltransferase	diagnosis	Ctl	0.521993652799821	0.185382986194941	187	187	0.00596026219152425	0.0496124662553254
X3.5.4.42.N.isopropylammelide.isopropylaminohydrolase	diagnosis	Ctl	-2.21882420013213	0.793434396386062	187	96	0.00600240768913325	0.0498800078966973
X3.4.17.19.Carboxypeptidase.Taq	diagnosis	Ctl	0.77036399132866	0.274098648986913	187	186	0.00601283177954934	0.0498834929331664
X3.2.1.180.Unsaturated.chondroitin.disaccharide.hydrolase	diagnosis	Ctl	-1.53659943913997	0.548490974463638	187	152	0.00602949412779205	0.0499244000692146
X4.4.1.13.Cysteine.S.conjugate.beta.lyase	diagnosis	Ctl	-2.36280046210598	0.845955066292207	187	105	0.00604444050628778	0.0499244000692146
X5.5.1.4.Inositol.3.phosphate.synthase	Age	Age	-0.0335180260484525	0.0116918814904491	187	185	0.0060478013722033	0.0499244000692146
X1.14.13.107.Limonene.1.2.monooxygenase	diagnosis	Ctl	-1.94574119799426	0.695755905334745	187	123	0.00609464581501248	0.0500719420760756
X2.7.8.26.Adenosylcobinamide.GDP.ribazoletransferase	Age	Age	-0.0105352950489942	0.00369131306994475	187	187	0.00610584452110991	0.0500719420760756
X3.1.1.72.Acetylxylan.esterase	diagnosis	Ctl	-1.61501503488963	0.577966684732633	187	173	0.00609937778037179	0.0500719420760756
X5.1.3.13.dTDP.4.dehydrorhamnose.3.5.epimerase	Age	Age	-0.0183755573809059	0.00650127384352093	187	187	0.0060785194386572	0.0500719420760756
X4.1.99.17.Phosphomethylpyrimidine.synthase	diagnosis	Ctl	0.169195261069826	0.0609123527603715	187	187	0.00614697867805264	0.0503264953838595
X2.4.1.25.4.alpha.glucanotransferase	diagnosis	Ctl	0.377465243082842	0.135295085322971	187	187	0.00615708649191098	0.0503266118830625
X5.3.1.28.D.sedoheptulose.7.phosphate.isomerase	diagnosis	Ctl	-0.757041780591808	0.271809935105653	187	187	0.006170149909722	0.0503508468901373
X3.1.4.1.Phosphodiesterase.I	Age	Age	0.0465702485463975	0.0166020926029506	187	70	0.00624147024215278	0.0507666731278528
X3.3.2.10.Soluble.epoxide.hydrolase	diagnosis	Ctl	1.66303965331456	0.596131675243212	187	160	0.00623673171033601	0.0507666731278528
X6.3.2.10.UDP.N.acetylmuramoyl.tripeptide..D.alanyl.D.alanine.ligase	Age	Age	-0.00511211905258425	0.00181645743748246	187	187	0.00625172872258775	0.0507672954573656
X6.3.5.5.Carbamoyl.phosphate.synthase..glutamine.hydrolyzing.	diagnosis	Ctl	0.160297883062659	0.0572664981929795	187	187	0.00626632541852686	0.0508030870516666
X2.7.2.11.Glutamate.5.kinase	Age	Age	-0.00520748256317521	0.00182535168648612	187	187	0.00634404525062373	0.0513496909409252
X2.3.1.54.Formate.C.acetyltransferase	diagnosis	Ctl	0.470450643652651	0.168666506829758	187	187	0.00636551769355733	0.0514399857699787
X2.3.1.30.Serine.O.acetyltransferase	Age	Age	-0.00727893136166979	0.00260176097893699	187	187	0.00637926784668323	0.0514676852484831
X4.1.3.38.Aminodeoxychorismate.lyase	diagnosis	Ctl	-1.35493614754608	0.487543484825791	187	177	0.00642525808833851	0.0517549867987978
X1.4.1.21.Aspartate.dehydrogenase	Age	Age	-0.0346605734144402	0.0123681676305922	187	186	0.00651571077235444	0.0523460461910777
X3.1.11.1.Exodeoxyribonuclease.I	diagnosis	Ctl	-2.12160897427537	0.766705938735762	187	147	0.00651963391188513	0.0523460461910777
X3.1.1.81.Quorum.quenching.N.acyl.homoserine.lactonase	diagnosis	Ctl	-1.69157429069476	0.609839969546006	187	152	0.00654223374112339	0.0524430505357576
X2.1.1.177.23S.rRNA..pseudouridine.1915..N.3...methyltransferase	diagnosis	Ctl	0.183621441299794	0.0658910432550143	187	187	0.00655338075935186	0.0524480842152944
X3.2.1.169.Protein.O.GlcNAcase	diagnosis	Ctl	-1.40912877809409	0.507103261177531	187	173	0.00657267644561985	0.0525182127529817
X1.14.99.46.Pyrimidine.monooxygenase	diagnosis	Ctl	-1.89204578295091	0.683753307620231	187	88	0.00661286865648567	0.0525865440530105
X3.1.3.6.3..nucleotidase	diagnosis	Ctl	-1.90674061390932	0.688956093201521	187	163	0.00659179322556669	0.0525865440530105
X6.3.4.13.Phosphoribosylamine..glycine.ligase	diagnosis	Ctl	0.150071170893047	0.0542273051097935	187	187	0.00660991231956732	0.0525865440530105
X2.7.7.21.Transferred.entry.2.7.7.72	diagnosis	Ctl	1.94126729409638	0.701455527426199	187	133	0.0066491333869816	0.0527068029689829
Transferred.2.7.7.25.to.2.7.7.72	diagnosis	Ctl	1.94126729409638	0.701455527426199	187	133	0.0066491333869816	0.0527068029689829
X2.7.7.3.Pantetheine.phosphate.adenylyltransferase	diagnosis	Ctl	0.24623248013865	0.0882328982519629	187	187	0.00666917271436672	0.0527817383394166
X1.18.6.1.Nitrogenase	diagnosis	Ctl	1.08777555037824	0.39256695586773	187	186	0.00669933694978732	0.0529364406206649
X6.3.5.4.Asparagine.synthase..glutamine.hydrolyzing.	diagnosis	Ctl	0.337587150660933	0.122401154458262	187	187	0.00671714357500564	0.0529931611787628
X6.3.3.1.Phosphoribosylformylglycinamidine.cyclo.ligase	diagnosis	Ctl	0.315062421867624	0.114913495823499	187	187	0.0067285851474378	0.0529995664219982
X4.4.1.28.L.cysteine.desulfidase	diagnosis	Ctl	-2.22789402399289	0.808361757185442	187	93	0.00674571099693573	0.0530506546225892
X3.5.3.4.Allantoicase	Age	Age	0.0261650077744859	0.009421677030028	187	21	0.00677035736395662	0.0531606327821853
X4.1.3.1.Isocitrate.lyase	diagnosis	Ctl	-2.24176231618164	0.813700606232964	187	140	0.00680550852618809	0.0533526187288896
X3.6.1.63.Alpha.D.ribose.1.methylphosphonate.5.triphosphate.diphosphatase	diagnosis	Ctl	-2.09607154611361	0.763196722194719	187	78	0.00684066683298756	0.0535440578167598
X4.2.1.104.Cyanase	Age	Age	0.084472610137132	0.0303724587626989	187	131	0.00686657875724109	0.053662635867718
X1.2.1.39.Phenylacetaldehyde.dehydrogenase	diagnosis	Ctl	-1.9993836702015	0.727472924181308	187	105	0.0068821679373812	0.0537002963001294
X1.1.1.267.1.deoxy.D.xylulose.5.phosphate.reductoisomerase	diagnosis	Ctl	0.217085278226228	0.0783282734937242	187	187	0.00690173877332486	0.0537509519395431
X2.1.2.3.Phosphoribosylaminoimidazolecarboxamide.formyltransferase	Age	Age	-0.00809215014431045	0.00292412203588678	187	187	0.00691838971957568	0.0537509519395431
X5.4.2.9.Phosphoenolpyruvate.mutase	Age	Age	-0.0533657532567294	0.019280952744653	187	167	0.00692100103192672	0.0537509519395431
X3.1.26.3.Ribonuclease.III	Age	Age	-0.00850089616108315	0.00305778743223804	187	187	0.00697532277183808	0.0540885837331021
X1.2.4.1.Pyruvate.dehydrogenase..acetyl.transferring.	diagnosis	Ctl	-1.62288267790326	0.591802563438403	187	174	0.00699808906227707	0.0541808572430333
X2.8.1.13.tRNA.uridine.2.sulfurtransferase	Age	Age	-0.0134222756916624	0.00482172118007689	187	187	0.00705928214282158	0.0545698926575324
X3.2.1.24.Alpha.mannosidase	diagnosis	Ctl	2.03349558787413	0.743116097115189	187	147	0.00707214415676576	0.0545846915876688
X1.1.1.369.D.chiro.inositol.1.dehydrogenase	diagnosis	Ctl	1.64170681277508	0.601491620212765	187	143	0.00714932346251814	0.0550644967570436
X2.1.1.271.Cobalt.precorrin.4.methyltransferase	diagnosis	Ctl	-1.80460694560848	0.658850525015303	187	78	0.00716456368512371	0.0550644967570436
X2.5.1.1.Dimethylallyltranstransferase	Age	Age	-0.0377343630900192	0.0136716850900608	187	181	0.00716744051249926	0.0550644967570436
X1.3.1.84.Acrylyl.CoA.reductase..NADPH.	diagnosis	Ctl	-1.65122024170361	0.603488432604167	187	83	0.00721007727258558	0.055306838894018
X3.5.99.3.Transferred.entry.3.5.4.43	diagnosis	Ctl	-1.26673401284633	0.461834042382865	187	171	0.00722687780907236	0.0553505572289321
X2.1.1.10.Homocysteine.S.methyltransferase	diagnosis	Ctl	1.70053287938595	0.622393694888457	187	164	0.00725724035262008	0.0554978533714167
X1.3.8.1.Short.chain.acyl.CoA.dehydrogenase	diagnosis	Ctl	0.502651291040331	0.1835102990842	187	187	0.00737115529887223	0.0562826651151255
X6.3.2.31.Coenzyme.F420.0.L.glutamate.ligase	Age	Age	-0.0523569401356765	0.0189736887453618	187	135	0.00745499328736745	0.0568357745119482
X3.4.21.116.SpoIVB.peptidase	diagnosis	Ctl	0.973425964719405	0.35520876284774	187	185	0.0074782522819901	0.0568845280587964
X3.6.3.40.Transferred.entry.7.5.2.4	Age	Age	-0.0477015301910217	0.0173412562376	187	186	0.00748420585771569	0.0568845280587964
X3.4.24.78.GPR.endopeptidase	diagnosis	Ctl	0.872004611773902	0.317215840543961	187	187	0.0074957174310925	0.0568853076277431
X2.7.7.n1.Protein.adenylyltransferase	diagnosis	Ctl	-1.8410248191267	0.6768910611325	187	98	0.00756124195232451	0.0572953683499848
X1.1.99.3.Gluconate.2.dehydrogenase..acceptor.	Age	Age	0.0408843716348077	0.0147240048277416	187	43	0.00765615586065205	0.057926544948727
X3.5.3.8.Formimidoylglutamase	Age	Age	0.0616318980698108	0.0225630494545297	187	135	0.00775442468491225	0.0585375151392601
X3.6.1.3.Adenosinetriphosphatase	diagnosis	Ctl	1.17549790796172	0.430069246568868	187	186	0.00776454401946899	0.0585375151392601
X5.4.2.12.Phosphoglycerate.mutase..2.3.diphosphoglycerate.independent.	diagnosis	Ctl	0.294406108209442	0.107682408825852	187	187	0.00777212896554156	0.0585375151392601
X2.7.13.3.Histidine.kinase	Gender	Male	-0.139518234941625	0.0504270610225181	187	187	0.00782886014214013	0.0588758622454158
X2.3.1.53.Phenylalanine.N.acetyltransferase	diagnosis	Ctl	-2.4141693574443	0.895233073850929	187	89	0.00801589750879762	0.0601916641247966
X1.1.1.274.2.5.didehydrogluconate.reductase..2.dehydro.D.gluconate.forming.	diagnosis	Ctl	-0.906891839132935	0.336513024332344	187	186	0.00804112086062908	0.0602800841342747
X3.6.3.15.Transferred.entry.7.2.2.1	diagnosis	Ctl	1.42109503593105	0.526774196887525	187	184	0.00805185239338687	0.0602800841342747
X1.6.99.1.NADPH.dehydrogenase	diagnosis	Ctl	-1.07405128314642	0.399037837659903	187	185	0.00808274728435603	0.0604206566113931
X2.7.1.73.Inosine.kinase	diagnosis	Ctl	-2.19335610723321	0.814898162337043	187	141	0.0081555125963919	0.0606632702331026
X3.2.1.25.Beta.mannosidase	Age	Age	-0.0414529958121014	0.0152336585220511	187	180	0.00813834489763381	0.0606632702331026
X6.1.1.22.Asparagine..tRNA.ligase	Age	Age	-0.00603690347209784	0.00221584203944562	187	187	0.00814588391155439	0.0606632702331026
X6.3.2.29.Cyanophycin.synthase..L.aspartate.adding.	Gender	Male	1.82229460875278	0.667822291077569	187	123	0.00816386970044361	0.0606632702331026
X2.1.3.2.Aspartate.carbamoyltransferase	diagnosis	Ctl	0.217496887493529	0.0805010646451507	187	187	0.00828584908352097	0.0608726871152976
X2.4.1.211.1.3.beta.galactosyl.N.acetylhexosamine.phosphorylase	Age	Age	-0.043759202596043	0.0161109194299049	187	187	0.00825355734449072	0.0608726871152976
