# features	HSM67VEO	CSM5MCUQ_P	CSM67UAU	CSM79HJM	CSM5FZ3T_P	CSM79HNO	HSM5MD4U_P	MSM5LLFG_P	HSM5MD87_P	HSM7J4HM	MSM5LLFK_P	MSM6J2K2	MSM9VZL5	MSM9VZMO	MSMA267V	PSM6XBVI	PSM7J4EF	MSM5LLHV_P	MSM79H5E	MSM5LLIS_P	MSM6J2JN	MSM6J2Q1	ESM5MEB7	HSM5MD57_P	MSM5LLIQ_P	MSM79H7C	HSM7J4LP	HSM5MD8P_P	CSM5MCV1_P	MSM79H8D	PSM6XBRK_TR	PSM6XBSE	HSM5MD8A_P	CSM5MCU4_P	HSM7J4JH	HSMA33IE	PSM7J199	CSM67U9H	ESM5MEEJ_P	PSM6XBSI	CSM6J2H9_P	HSM6XRQB	PSM6XBT3	PSM7J177	CSM7KORO	CSM5MCUG_P	ESM5GEYU_P	MSM5LLHR_P	ESM5GEYY_P	ESM5MEE2_P	ESM5MEA7_P	MSM6J2JZ	HSM6XRR5	CSM79HHO	HSM67VI3	HSM7CZ3A	ESM5MEDZ_P	HSM7J4J7	MSM5LLIC_P	HSM5MD62	HSM6XRUL	MSM9VZFL	HSM7J4NO	PSMA265X	CSM5MCXT	ESM5MEDN	MSM5LLDI	PSMA266U	HSM5MD82_P	MSM5LLH2_P	MSM9VZMM	MSM5LLDK	CSM5MCTZ_P	HSM7CZ2Z
PWY-5088: L-glutamate degradation VIII (to propanoate)	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN
PWY-5097: L-lysine biosynthesis VI	0.7918147618160261	0.6729938293095944	0.9982787431322675	0.887965608116631	0.0	0.7353226834420686	0.6436615045456549	0.2628344558654588	0.6105661852401837	0.6623827993511913	0.29321208283922956	0.3494680178216973	0.7353741344486896	0.9181995495425537	0.9289880954492392	0.8689675056252317	0.0	0.6748142323768663	0.0	0.48775269765516316	0.5782473092293674	1.265319620777039	0.0	0.5931965136682701	Inf	0.6941278696916688	0.0	0.4107497234664825	0.6095836788061618	0.5780684462658896	0.0	0.8087688913447707	0.8480311934223008	0.40024029717671783	1.0902015666429279	0.42120695285814697	0.5769150909059305	0.5550533946115835	0.6143005904993056	0.0	0.8157344948539682	0.0	0.4961229655115205	NaN	0.6526792788504691	0.6013811406029934	0.0	1.3752559683944574	0.5058815288023731	0.5402257919281667	0.0	0.13133110741145126	0.4765527376561901	0.6612016673320547	0.4558335685015775	0.4564146416399729	0.8328567697207214	0.19322762534000779	0.8451317940024745	0.1710705483053511	0.5993436529362277	0.6474346676366441	0.2734636501910122	0.6231010212537493	0.6328102616076932	0.0	0.0	1.0098990397706364	0.0	0.7647745458752624	0.7205347753866649	1.795410751717333	0.6849829437171586	0.0
PWY-5100: pyruvate fermentation to acetate and lactate II	0.9705927504113515	0.0	0.0	0.0	0.8410187542327195	1.3001644536323786	0.8856342542649881	1.2371220114934443	0.3660226656882121	0.7700532949022479	Inf	0.35038110188640675	0.15460136186670856	1.2298120828928323	0.0	1.222157012282273	0.0	0.0	0.0	5.13564959142091	0.7437131076145281	1.2210014271841305	0.0	0.0	NaN	0.0	0.0	12.327130461053843	0.5717779262195899	0.2743269114869531	0.0	1.1698716617721618	0.0	0.7133438105439355	0.26552040084977785	0.5998858254852082	0.0	0.5536628992319711	0.41818356304409693	0.0	0.0	0.0	0.0	NaN	5.062920095253971	1.3001858244444437	0.9570381237878207	0.0	0.0	3.356195970380575	0.0	0.0	0.33390272415268374	0.7402534471058511	0.0	0.0	8.880570840592766	1.733354210765773	0.4774820761787447	0.0	0.0	0.0	2.7418760230169776	0.6587001343830422	0.6555915648851234	0.0	0.0	0.8981017342432137	0.0	5.174292867223128	0.0	0.0	1.1645256316588866	0.0
PWY-5101: L-isoleucine biosynthesis II	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-5103: L-isoleucine biosynthesis III	1.1580221536950377	1.397403496195451	0.2861528303944818	0.7683475101780631	0.8626907420833886	1.0463740920144364	0.8631878344596392	0.5407593678531158	2.0548738237625463	0.48541012805272654	0.741316870400734	1.3258601229664808	1.6752279234214569	0.9326579857671905	0.4740907696008506	0.3829128355268053	0.0	0.5304017064102335	0.0	1.1373253083101786	0.7847693307845182	1.5714886249581548	1.894610805157358	1.8280131451077442	Inf	0.8157468810838967	NaN	1.46728975507341	0.612532579984683	0.8996588114791539	0.0	1.3767596370850141	0.0	1.2231708983089322	1.3070989400151412	0.5365295024976615	0.49464875713013007	1.4733174024794202	1.479664617171971	0.0	0.4447355412545549	0.511030848821388	0.39620321524877405	NaN	0.9999730121444023	2.2230684057331134	1.1689694219722608	2.9729489275346253	0.7775833745856566	1.6738518663254511	0.8220619811956663	0.8060590386620613	0.6532912576534454	0.6462985206723663	0.587906688966601	0.6561639561181847	2.2393487867906665	0.4892842250024818	0.7372063417787399	1.275245447296079	0.26360985393303465	0.3476730726969856	0.6693968476351266	0.8106410642060085	1.4514524913591835	0.0	0.0	3.085473582103992	0.0	1.2712549476280217	0.9797221698185518	0.5787884831080333	2.2330517510423618	0.0
PWY-5104: L-isoleucine biosynthesis IV	2.1988807415239653	0.8058381651587494	0.639848930219852	0.8735153482683038	0.9936937629069469	0.0	0.0	1.5812168195099456	2.939531350604659	0.9534030804098086	0.657013232104574	3.5243397375109295	3.0528523754950196	1.237448227496753	1.5121363440323776	0.5804492433692864	0.0	2.6209086268200505	0.0	3.8485229112470387	1.5781118916972856	2.8396385605113963	0.0	3.1032751585328944	Inf	1.1546221847292821	NaN	1.0487523780486827	0.5287603570280083	1.2254395134303184	0.0	1.9197177724763208	0.0	1.3375392193069928	0.0	1.087033581133787	1.217919308798841	2.297717709698551	1.7729029934358966	0.0	0.6554655584706186	1.581987687028041	1.1743234325307852	NaN	1.041541142312807	2.289460686361808	1.6209611456431947	3.0316030751867395	0.0	1.4027786918850544	2.568350014635307	2.538349735063734	2.287479902972666	1.2786787787950247	1.2344025619580354	1.0343805736686116	1.4339617187019322	0.6341737764963356	1.726951638676819	1.6916161547440127	0.49763370573650023	0.5894314177639727	1.7323935827456876	1.3126372899957541	2.3080565953679106	0.0	0.0	2.151824449200035	0.0	0.8930462874654762	1.3948498618418095	3.739444947476278	3.1042129495963557	0.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.34257473064238964	0.0	0.0	0.5393647878475796	0.9000048445510545	NaN	0.0	0.0	0.8860332615891897	0.43283753051732504	0.5715009768310544	0.0	0.278303804148662	0.401276106701785	0.0	0.5821475312663946	0.0	0.0	0.0	1.2656417939887654	0.5885012943716236	0.6770307682963965	0.0	0.0	0.0	0.4268526429533381	NaN	0.4043128868505094	0.9364831477836841	0.46672215354261287	0.0	0.46530035187429203	0.0	0.4435810609981836	NaN	0.1856874351344026	0.5792421751458121	0.0	1.0554689406282562	0.0	0.0	0.0	0.0	NaN	0.4830877941080829	0.5645329809629376	0.0	0.0	0.0	0.43447246927850053	1.2092722044199857	0.0	0.0	0.22707845805679697	0.0	0.29251252097700614	0.43618573135006095	0.4801219951135497	0.28852081923021194	0.0	0.31209015200843415	0.42488678879202507	0.5646971816242334	0.3823578535135562	0.4928546506744781	0.0	NaN	0.36323731506139534	0.0	0.0	0.0	0.0	0.6492751315316221	NaN
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.4987266571363921	0.0	0.0	0.49921017816855673	0.0	0.5128734654602508	0.0	0.0	0.6874967733472004	0.2090241704039693	NaN	0.0	0.25995641238148137	0.6732738914122214	0.0	0.4957568078258217	0.0	0.0	0.0	0.881557450870428	0.7359022111721301	0.4488322765627259	0.0	0.614782596906189	NaN	0.1660182476419397	NaN	0.1733069384158647	0.4427132211087578	0.5654019276294503	0.0	0.8751598325533394	0.0	0.2926236106605937	0.0	0.0	0.573174019763939	0.5288079774232881	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.2032307599580312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7061002140544828	0.9409518659676034	0.5828720798252396	0.8908274906284839	0.43783178126755223	0.5746873988057688	0.0	0.34339839922827664	0.9434693433874606	0.0	0.671250179048777	0.4759743521677749	0.0	0.0	0.5495089655434501	0.0	0.2397492486912613	0.9695170108905233	0.0	0.0	0.0
PWY-5173	0.0	0.0	NaN	NaN	NaN	5.865851393671165	0.0	NaN	2.172658948598724	NaN	Inf	NaN	NaN	8.663881228451409	NaN	NaN	0.0	Inf	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	NaN	2.805007364098501	NaN	NaN	NaN	14.029776081496916	NaN	12.829977617266135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	3.995126442264744	0.0	29.087075809431056	NaN	0.0	0.0	0.0	NaN	Inf	NaN	NaN	NaN	Inf	6.380524034648955	0.0	NaN	3.2966873478026932	NaN	NaN	NaN	NaN	NaN	NaN	0.6795294826299662	94.54504041587386	0.0	0.0	5.582804286174179	0.0	0.0
PWY-5181: toluene degradation III (aerobic) (via p-cresol)	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.0	0.0	0.0	2.373505396837296	0.0	0.3824257285898996	0.0	0.0	0.0	2.2711361251636903	NaN	0.0	0.0	0.0	0.0	4.514883790851056	0.0	0.0	0.0	0.5720062939004199	0.6605289714643828	0.0	0.0	0.0	NaN	0.0	0.0	0.0	2.2489884756490435	0.5416425166949353	0.0	0.3980190676302464	0.0	0.0	1.6062966124647287	0.0	0.0	0.0	0.5943517141892691	0.0	2.571953593618088	3.163998808168269	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.550483891486533	3.186048758037753	0.1556143433297479	0.0	0.0	0.0	4.507042378378208	6.120806282894531	NaN	0.0	NaN	0.4139609463912157	0.0	0.0	0.0	2.7280189764826854	0.0	0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	NaN	0.0	0.0	0.0	0.0	0.39547172253545776	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.32509863461223953	NaN	NaN	NaN	0.0	0.0	1.4463308304990223	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	6.699609978237081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.0	NaN	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	9.612629947399698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.633398614234647	0.0	NaN	0.0	NaN	NaN	0.0	0.0	0.0	0.20358503625157742	0.0	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	82.14905512527235	NaN	0.0	NaN	6.514074901869735	2.14703150100386	34.72742711026906	0.0	0.0	0.0	49.57805857825341	0.0	NaN	0.0	0.0	NaN	0.0	3.5332587216250078	0.0	NaN	2.0998189323011216	0.0	0.0	NaN	0.0	0.0	0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	3.1039471564681698	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	0.09002695446730027	0.0	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	1.1816009189460885	0.0	0.0	NaN	0.0	NaN	NaN
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0.5830253760449163	0.0	0.0	0.0	0.0	0.05320099352295609	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.2411191462190725	0.0	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.04114184374017843	0.0	0.0	0.4192027830647196	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3655655866339635	0.0	0.0	0.0	NaN	3.6222712350816804	NaN	0.0	0.0	0.6640459257250292	0.0	0.5680293285030231	0.0	0.0	0.0	0.0
PWY-5367: petroselinate biosynthesis	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	3.476401642601299	NaN	0.0	NaN	0.0	NaN	0.0	Inf	NaN	NaN	NaN	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.21953974666095905	0.0	NaN	NaN	0.0	0.0	NaN
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.0	0.0	NaN	0.0	NaN	0.3231130232153309	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	0.27768169911840884	4.9097000923476735	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	Inf	0.0	0.0	NaN	0.0	NaN	0.0	0.0	NaN	0.0	0.0	0.2228059241379779	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5392: reductive TCA cycle II	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
PWY-5417: catechol degradation III (ortho-cleavage pathway)	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.5824710418011888	NaN	0.0	NaN	NaN	0.0	NaN
PWY-5484: glycolysis II (from fructose 6-phosphate)	2.606263039973582	2.1734967849621185	6.884194871254128	15.92721471618661	2.225467844848883	2.445734682758409	0.6145969396371016	1.3392603435333943	3.063760901660511	6.055689913770899	Inf	9.186833598489578	2.162433633681349	4.71413824399764	10.129633812496914	3.4404017035477383	0.0	2.3630887138455	0.0	9.858514007892564	2.6260762344820776	3.0231736396384625	5.7724984975788285	2.6005413475430004	NaN	4.362834255302148	0.0	7.167451811243777	2.4804465527173396	2.6432202260389626	0.0	7.09505780158874	4.719679472453672	10.549168987354433	7.20211831862653	4.624935125618364	0.8165161669334541	18.262292542046108	4.355273921367446	4.344075349436675	2.67250071072987	0.0	5.6669626322358155	NaN	10.776728862606927	9.159421436363392	4.128352152648529	4.825269285934556	2.655851860405374	9.988779145208563	3.889646966724084	8.125909632213052	4.481839944429362	5.251128023236052	6.989925412641408	2.395043099822861	5.559819415705436	3.78380883177464	7.145551579061358	2.1810330118748595	3.490315755977826	1.925016191653264	8.474072633573345	2.8341416614876453	4.225116924029528	0.0	0.0	6.0125596595079855	7.813651944658511	4.611537435856665	2.259190715666137	3.152689364781869	4.178605698874667	0.0
PWY-5497: purine nucleobases degradation II (anaerobic)	NaN	0.0	NaN	NaN	0.0	0.36302839327994474	0.0	0.0	0.0	1.9238656500871298	NaN	NaN	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.4474112248031448	0.0	NaN	NaN	0.0	1.2647466777179655	0.0	Inf	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	1.4381700514496178	0.0	NaN	NaN	NaN	0.0	3.578301095104907	NaN	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	0.0
PWY-5505: L-glutamate and L-glutamine biosynthesis	0.425678229045948	0.0	0.0	0.0	0.0	1.8722316221900375	0.0	0.0	0.30926695516703856	0.0	0.0	0.0	0.0	0.6130373192720259	0.0	0.0	0.0	0.0	0.0	0.7299089449455968	0.0	0.0	0.0	0.7941582589025855	NaN	0.0	NaN	0.4075739121562871	1.1266792535658654	0.0	0.0	1.2377734096740367	0.0	1.2668979658398822	0.0	0.0	0.0	0.5840948017406405	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6716303812700495	0.0	0.0	2.411545161988147	0.0	0.6547605892962549	0.0	0.0	0.0	0.0
PWY-5647: 2-nitrobenzoate degradation I	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY-5656: mannosylglycerate biosynthesis I	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN
PWY-5659: GDP-mannose biosynthesis	0.8298435544312963	0.0	2.1733140528951966	1.7730158418197812	0.72621731320677	1.2809787277247207	8.055408032158498	1.9436791222797785	1.2926169628673967	1.0434081932843446	2.2011662553676765	1.1244991442072898	0.9814003905003204	1.4027047460957476	2.3396463078831182	1.8623699643935514	0.0	1.5640481452684027	0.0	2.8428112926288094	1.2937234226819434	0.9687828073820507	3.1064105907039274	2.626922974465228	Inf	1.960127727095863	0.0	0.8914982047054939	0.24374527744065785	1.5683738799700282	0.0	1.8177595920155776	2.5425326071888166	1.3671455663101681	1.475022593487485	0.8965927534324134	1.4215931427167638	0.0	2.049593258375925	1.9026293230414084	2.47906688203464	3.2291924042209947	2.240630760675272	NaN	1.331808391333643	1.1068493251801788	1.5558142538832707	1.2457555035760235	4.431295929027609	1.9978970031537886	3.9103469681528145	3.715390248986352	1.7559288064610012	1.6990934247459293	1.1673231410814064	1.0533759095154687	0.5736713181074754	1.7019805178031737	1.454576123215533	2.3596181707483828	1.3093907784772616	1.8463682712572052	1.3763454576720209	1.43288741358524	1.35015509168561	7.391734093517389	0.0	1.2487740007715848	6.038268657534184	1.390023938332797	1.5748501909350772	2.678147274769319	2.2154457441743363	0.0
PWY-5667: CDP-diacylglycerol biosynthesis I	0.864078352211213	1.1324095180260252	1.2849318370624319	0.6676225482427668	0.5391641680967236	0.7796773207385379	1.9347886635930045	1.3553734463846712	0.9925540397302811	0.9484448673592716	0.7652495714386865	0.8337759691716566	0.9703918388329119	0.7751553906027043	1.4691875650312236	0.8614010625603066	0.0	0.9022981607626315	0.0	0.7921310512311222	0.8730919010370091	0.9086001787539508	0.0	1.0550729282487872	Inf	1.195363065656514	0.0	0.6726215831983994	0.7602822102350856	0.5856431700472917	4.377898191758488	0.6583996099857469	0.12060592027070528	0.9572102619483475	0.9659249978668812	1.3402050427823933	2.236969576560753	0.6267960815402599	1.2130744527196198	1.3888807399190886	1.127004992825987	1.8029203588442497	1.075620331087711	NaN	0.7039100744212504	0.6519808640400481	0.3134404959055624	0.0	2.1200962829173404	0.5565357552792927	0.9314398912700609	0.0	1.3563762572955262	0.8391315561815788	1.703844716413494	1.5681496159225434	0.5694754334186268	0.912566565472023	0.5418098620299308	1.5014912830388074	0.5836612330244999	1.11923170766972	0.7684108108989729	0.7697724206506797	0.9546549728357526	1.5190696013151284	0.0	0.592783063672709	2.12774047149689	0.4859363190122041	0.98484461347295	1.1040645678737018	0.9375186368047569	0.0
PWY-5675: nitrate reduction V (assimilatory)	NaN	0.0	NaN	NaN	NaN	0.6673561712992064	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.07126705789198272	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN
PWY-5676: acetyl-CoA fermentation to butanoate II	21.42438555291192	0.0	0.0	7.022405836631614	0.0	NaN	0.0	5.6483833887509665	0.0	3.582805247838534	NaN	NaN	Inf	0.0	0.0	6.073718137714382	NaN	9.152014436328676	0.0	NaN	4.592194955100636	0.0	0.0	0.0	NaN	0.0	NaN	20.607018869403742	NaN	3.6580478124639026	NaN	Inf	5.747666494656976	0.5860068235332236	1.105531906205896	6.974863444296532	4.686706208312197	NaN	3.603505104371902	0.0	43.73611502346294	0.0	0.0	NaN	Inf	13.307760622781478	2.259818836434318	0.0	0.0	2.083138956440308	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	3.0716168068493017	0.0	0.0	0.0	NaN	6.083678651598598	Inf	0.0	0.0	0.23490109240094567	0.0	2.782958103909844	0.0	0.0	4.17677128002106	0.0
