# Pathway	CSM67UGO_Abundance	CSM79HI3_Abundance	CSM79HP4_Abundance	ESM5ME9U_Abundance	HSM67VD2_Abundance	HSM6XRVK_Abundance	HSMA33OT_Abundance	MSM6J2RS_Abundance	MSM9VZMI_Abundance	PSM7J154_Abundance	PSM7J182_Abundance	PSMA264U_Abundance
PWY-6609: adenine and adenosine salvage III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00938411	0	0	0	0.00373411	0.00138404	0.00371585
PWY-6609: adenine and adenosine salvage III|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00375357	0	0	0	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00146782	0	0	0	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0.00270538	0
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.000364379	0	0	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.0674353	0	0	0	0.00540699
PWY-6609: adenine and adenosine salvage III|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000380011	0	0	0.000841059	0	0	0	0	0.00142782	0
PWY-6609: adenine and adenosine salvage III|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	0.00024087	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|unclassified	0	0	0.00632528	0	0.000935176	0.00211703	0.00320123	0	0.00168636	0	0.00369317	0.000823267
PWY-6700: queuosine biosynthesis I (de novo)|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0.0010063	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0.000149543
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.000377348	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	7.72635e-05	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.000238651
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0.00041501	0	0	0	0.000386965	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.000608025	0	0	0.000781491	0	0	0	0	0	0.000659786
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_ovatus	0.000468368	0	0	0	0	0.000746717	1.59522e-05	0	0	0	0	7.3214e-05
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0.000281104	0.0003837	0.000524664	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_uniformis	0.00296151	0	0	0	0.00324735	0	0	0	0	0	0	0.000108725
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_vulgatus	0.000770906	0	0.000891903	0	0	0	0.00198472	0	0.00290725	0	0	0.000720401
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.00067366	0.000175799	8.89423e-05	0	0.000134038	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00115179	0	0	0	0	0	0.000741439
PWY-6700: queuosine biosynthesis I (de novo)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00141649	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.000426943	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0.00505327
PWY-6700: queuosine biosynthesis I (de novo)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.000421122	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|g__Roseburia.s__Roseburia_intestinalis	0	0	0	0	0	0.000272892	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	0	0	0.00313142	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0.00237526	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0.000147681
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.000172268	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.00038783	0	0	0.000787885	0	0	0	0	0	0.000804188
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0.000504444	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0	0.000532474	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000129267	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.00136306	0	0	0	0.00255654	0	0.000261307	0	0	0	0	0.000199386
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000231896	0	0	0	0.00117766	0	0	0.00307108	0	0.000827135
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000558486	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|unclassified	0	0	0.00122963	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Alistipes.s__Alistipes_finegoldii	0.00300496	0	0.00424699	0	0.00341287	0.000351171	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000929168	0	0	0	0	0	0.00662598	0	0	0
PWY-6737: starch degradation V|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	5.38437e-05	0	0	0	0	0
PWY-6737: starch degradation V|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0.00085693	0.000857363	0	0	0	0	0
PWY-6737: starch degradation V|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0.00341769	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0.000582663	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Clostridium.s__Clostridium_neonatale	0	0.00201701	0	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.0233071	0	0	0	0	0.00594348	0.00981846
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00130721	0	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00233575	0	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.00042163	0	0	0.000350527	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_faecis	0	0	0	0	0	0	0	0	0	0	0	0.00056821
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	0	0	0	0.00028431
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_intestinalis	0	0	0.0041906	0	0	0.00408792	0	0	0	0	0.00657123	0.000448933
PWY-6737: starch degradation V|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	0.00111104	0	0	0	0	0.00211173	0.000683359
PWY-6737: starch degradation V|unclassified	0	0.000665015	0.00119696	0	0	0	0.00044728	0	0.00206981	0	0	0
PWY-6803: phosphatidylcholine acyl editing|unclassified	0	0	0	0	0	0	0	0	0.00113301	0	0	0
PWY-6897: thiamine diphosphate salvage II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00337442	0	0	0	0	0	0
PWY-6897: thiamine diphosphate salvage II|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.000260194	0	0	0	0	0
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0.00241967	0	0	0
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0	0	0.000454999	0	0	0	0	0	0
PWY-7013: (S)-propane-1,2-diol degradation|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.000608562	0	0	0	0	0	0	0	0	0	0
PWY-7013: (S)-propane-1,2-diol degradation|unclassified	0	0.000463634	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0.000908407	0	0.00231467	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_finegoldii	0	0	0.00040421	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	0	3.49919e-05	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_caccae	0.0027919	0	0.000326169	0	0	0	4.55047e-05	0	0	0	0	0.000223271
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000772374	0	0	0	0	0	0.00235319	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0.000521823	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.000134515	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.000506175
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0.000427767	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.000220727	0	0	0.00126648	0	0	0	0	0	0.000384173
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_ovatus	0	0	8.93135e-05	0	0	0.0030266	0.000110176	0	0	0	0	0.00016966
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_stercoris	0.000196278	0	0	0	0.000638403	0.00098726	0.00133577	0	0	0	0	0.000147314
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000456296	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_uniformis	0.000471282	0	0	0	0.000184745	0	0.00034871	0	0	0	0	0.000262055
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000876294	0	0	0	0.00112342	0	0.00151141	0.00229941	0	0.000936056
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.0004974	0.00380821	6.88518e-05	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0.000111495	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_neonatale	0	0.000626791	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0.000251844	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00324067	0	0	0	0	0	0.00069331
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	4.22201e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_sp_HMSC71H05	0	0	0	0	0	0	0	0	0	0	0	8.74378e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00812928	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0.00152852	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.00111487	0	0	0.00012476	0	0	0	0	0	0.000317807
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0.000235755	0	0	0	0	0.000457652
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.000278624	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.0661166	0	0	0	0.0240307
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.000532495	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_faecis	0	0	0.000243786	0	0	0	0	0	0	0	0	0.000262789
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	6.20842e-05	0	0	0	0	0.000412744	0.000452979
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_intestinalis	0	0	0.00746009	0	0	0.00155626	0	0	0	0	0.00360078	0.000859992
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_inulinivorans	0	0	0.000154658	0	0	0.000510947	0	0	0	0	0.00392261	0.000533529
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_bromii	0	0	0	0	0	0.000466921	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Saccharomyces.s__Saccharomyces_cerevisiae	0	0	0.000662546	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0	0	0.00202263	0	0	0.000285316	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Clostridium.s__Clostridium_neonatale	0	0.000705987	0	0	0	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.000505427	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.00054657	0	0	0	0	0
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|g__Clostridium.s__Clostridium_neonatale	0	0.000893946	0	0	0	0	0	0	0	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.00134638	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.000141687
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0.000475267	0	0	0	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0.0002064	0.000920768	0	0	0	0	0.000254868
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0.00934681	0.00160914	0	0	0	0	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000678584	0	0	0	0	0	0	0	0	0.00075518
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000237447	0	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Clostridium.s__Clostridium_neonatale	0	0.0025302	0	0	0	0	0	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	8.12885e-05	0	0	0	0.00320478	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.00269745	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000299563	0	0	0.000562527	0	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	0	0	0	0	0	0	0.00163583	0	0	0	0.0017595	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0.00037658	0	0.00526144	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_finegoldii	0.00259294	0	0.00419261	0	0.00422732	0.000557766	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	0.00282599	0	0.00235667	0	0	0	0.000184987	0	0.0035079	0.00473664	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	0.000501108	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_caccae	0.00243236	0	0.000526767	0	0	0	9.26454e-05	0	0	0.00352524	0	0.000595111
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.00110773	0	0	0	0	0	0.00418975	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0.00405596	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.000356586	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0.00298118	0	0.000369055
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	0	0	0.0001862	0	0.000289001	0	0	0	0.00124104	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.00132704	0	0	0.00478021	0	0	0	0	0	0.00163876
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_oleiciplenus	0.000131664	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0.00135359	0	0.000543113	0.00248891	0	0.00223763	0.000183968	0	0	0	0	0.000405504
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0.00124481	0	0	0	0.00103906	0.0010493	0.00237176	0	0	0.00448987	0	0.000374954
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.0015557	0	0.000960855	0	0	0	0.00172493	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.00392046	0	0	0.0130493	0.00488646	0	0.000832573	0	0.000666102	0.00121452	0	0.000755919
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.00250171	0	0.00319244	0.00777194	0	0	0.0057091	0	0.00662601	0.00951058	0	0.00283377
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.00195911	0.00376118	0.000271858	0	0.000266646	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0.000538475	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_neonatale	0	0.00102829	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_sp_CAG_167	0	0	0.000241157	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0.0027835	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00941882	0.00123536	0	0	0.00494198	0.00545439	0.00570328
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Flavonifractor.s__Flavonifractor_plautii	0.0011257	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00579266	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_citroniae	0	0.000223966	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00212841	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0.00190144	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.000992417	0	0	0.000226991	0	0	0	0	0	0.000223772
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Morganella.s__Morganella_morganii	0	0.000525862	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0.000760469	0	0	0	0	0.000451138
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.0014988	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.0623326	0	0	0	0.0227756
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.00304174	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_faecis	0	0	0.000171424	0	0	0	0	0	0	0	0	5.6493e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	5.80738e-05	0	0	0	0	0.000709837	0.000266822
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	0	0	0.00104363	0	0	0.00511883	0	0	0	0	0.00415572	0.000242863
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	0	0	7.79774e-05	0	0	0.00039366	0	0	0	0	0.00542837	0.000283663
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	0	0	0	0	0	0.000958328	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0.000811636	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.00128778	0.00105859	0.00358898	0	0	0.00197524	0.00351404	0	0.00112029	0	0	0.00110838
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	0.00111392	0	0.000436175	0	0	0	0	0	0	0	0	0.000930896
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000239023	0	0	0	0	0	0.00193125	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0.00182511	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.000135375
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	0	0	2.35011e-05	0	0.000321327	0	0	0	0.0022998	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0.00260089	0	0	0	0	0	0.000791533
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	9.74183e-05	0	8.6763e-05	0.00594448	0	0.00166007	0.000243164	0	0	0	0	0.000122379
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000361348	0	0	0	0	0	0.000485959	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.00238683	0	0	0	0.00399254	0	0.00194952	0.00987429	0	0.00114962
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.00111656	0.00191957	0.000428573	0	5.43649e-05	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_neonatale	0	0.00227948	0	0	0	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_coli	0	0.000724095	0	0	0	0	0	0	0	0	0.00308976	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0.000654394	0	0	0	0	0.00027556
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.000551412	0	0	0	0	0
